"user_id","total_sessions","avg_page_clicks","no_bookings","total_bookings","total_hotel_bookings","total_flights_bookings","total_seats","avg_price","avg_departure_weekday","avg_return_weekday","avg_flight_distanz","avg_price_per_p_km","avg_session_time","avg_bags_per_flight","avg_seats_per_flight","avg_nights_per_flight","ratio_nothing_booked","is_married","has_children","is_senior"
"472966","9","12","false","2","2","2","2","361.4600000000000000","4.0000000000000000","3.0000000000000000","2627.78556090813","0.115137570737971","1.48518518518518519259","0.00000000000000000000","1.00000000000000000000","1.5000000000000000","0.00000000000000000000","true","false","false"
"473343","8","20","false","3","3","3","4","295.0066666666666667","3.3333333333333333","2.3333333333333333","1317.18911780503","0.187860934108866","2.4187500000000000","1.00000000000000000000","1.3333333333333333","2.6666666666666667","0.00000000000000000000","true","false","false"
"473402","8","28","false","3","3","3","5","648.4475000000000000","4.0000000000000000","1.7500000000000000","2257.97491259297","0.183043485428357","14.37788396041666666250","1.2500000000000000","1.7500000000000000","9.0000000000000000","0.00000000000000000000","true","false","false"
"473467","9","26","false","4","3","3","4","583.9866666666666667","5.3333333333333333","3.3333333333333333","2391.98710234684","0.18626607462341","3.18518518518518517778","0.66666666666666666667","1.3333333333333333","3.0000000000000000","0.00000000000000000000","true","false","false"
"473568","8","12","false","1","1","1","1","582.3200000000000000","1.00000000000000000000","4.0000000000000000","3769.8432763887","0.154467959887667","1.48750000000000000000","1.00000000000000000000","1.00000000000000000000","2.0000000000000000","0.00000000000000000000","true","true","false"
"473712","8","25","false","6","5","5","5","307.8180000000000000","3.4000000000000000","2.2000000000000000","1705.9039987099","0.180458276198862","3.0416666666666667","0.40000000000000000000","1.00000000000000000000","3.0000000000000000","0.00000000000000000000","false","false","false"
"473847","8","11","false","1","1","1","2","806.0800000000000000","0.00000000000000000000","0.00000000000000000000","2195.95268391755","0.183537652223445","1.30625000000000000417","1.00000000000000000000","2.0000000000000000","5.0000000000000000","0.00000000000000000000","false","true","false"
"474007","8","7","false","1","1","1","1","77.2300000000000000","4.0000000000000000","5.0000000000000000","456.328151527509","0.169242243200383","0.81041666666666666667","0.00000000000000000000","1.00000000000000000000","0.00000000000000000000","0.00000000000000000000","false","false","false"
"474120","8","54","false","4","4","4","6","838.3900000000000000","2.4000000000000000","3.8000000000000000","2718.60902199524","0.186631157883801","18.52499999999999999167","0.60000000000000000000","1.6000000000000000","4.0000000000000000","0.00000000000000000000","false","true","false"
"474239","8","18","false","1","0","1","2","4739.5300000000000000","3.0000000000000000","6.0000000000000000","19651.7667713036","0.120587885434323","8.82857720833333334583","1.00000000000000000000","2.0000000000000000","","0.00000000000000000000","true","true","false"
"474278","8","8","true","0","0","0","","","","","","","1.04374999999999999583","","","","0.00000000000000000000","false","false","false"
"474384","8","22","false","4","3","4","5","353.2925000000000000","4.5000000000000000","3.5000000000000000","1569.15205088442","0.191888748066633","2.69999999999999999583","1.00000000000000000000","1.2500000000000000","2.3333333333333333","0.00000000000000000000","true","false","false"
"474546","8","17","false","5","4","5","9","422.1960000000000000","2.4000000000000000","2.8000000000000000","1769.8440513852","0.16352883159026","2.04375000000000000417","0.20000000000000000000","1.8000000000000000","4.2500000000000000","0.00000000000000000000","true","false","false"
"474951","10","16","false","5","5","5","6","421.6140000000000000","3.2000000000000000","2.2000000000000000","1802.42600971335","0.175959309910447","2.02333333333333332333","0.40000000000000000000","1.2000000000000000","2.4000000000000000","0.00000000000000000000","false","false","false"
"474980","8","15","false","3","3","2","2","117.8300000000000000","0.50000000000000000000","4.5000000000000000","688.955288104898","0.170429331927777","1.86875000000000000417","0.00000000000000000000","1.00000000000000000000","3.3333333333333333","0.00000000000000000000","true","false","false"
"475060","8","9","false","2","2","2","2","147.7400000000000000","4.0000000000000000","1.00000000000000000000","1327.42401852539","0.134945627037964","1.15208333333333334167","1.00000000000000000000","1.00000000000000000000","3.5000000000000000","0.00000000000000000000","false","false","false"
"475130","8","22","false","6","5","6","10","387.2616666666666667","3.0000000000000000","2.3333333333333333","1271.00401925349","0.181515823682417","2.74791666666666666250","0.83333333333333333333","1.6666666666666667","1.4000000000000000","0.00000000000000000000","true","true","false"
"475467","8","15","false","3","3","3","3","325.4633333333333333","4.3333333333333333","3.3333333333333333","1859.91847271945","0.173506921369965","1.87500000000000000417","1.00000000000000000000","1.00000000000000000000","2.6666666666666667","0.00000000000000000000","false","false","false"
"475531","9","14","false","4","3","4","4","329.9500000000000000","4.2500000000000000","2.5000000000000000","1786.6473883259","0.186622074895381","1.80370370370370368518","0.75000000000000000000","1.00000000000000000000","2.3333333333333333","0.00000000000000000000","false","false","false"
"476081","8","18","false","4","3","3","3","247.5733333333333333","2.0000000000000000","3.3333333333333333","1383.14987589271","0.181120309118771","2.30416666666666666250","0.00000000000000000000","1.00000000000000000000","3.0000000000000000","0.00000000000000000000","true","true","false"
"476104","8","22","false","7","7","6","6","441.0516666666666667","1.3333333333333333","2.3333333333333333","2509.50963392308","0.177651612804814","2.7625000000000000","1.1666666666666667","1.00000000000000000000","2.5714285714285714","0.00000000000000000000","false","true","false"
"476124","8","13","false","3","3","3","3","418.1733333333333333","3.3333333333333333","4.6666666666666667","2323.95859912308","0.182786990880038","1.54999999999999999583","0.66666666666666666667","1.00000000000000000000","3.0000000000000000","0.00000000000000000000","false","false","false"
"476173","8","12","false","1","1","0","","","","","","","1.48958333333333334167","","","13.0000000000000000","0.00000000000000000000","false","false","false"
"476270","8","15","false","3","3","2","2","313.6450000000000000","5.5000000000000000","1.00000000000000000000","1720.69069089837","0.180373331136438","1.85625000000000000000","0.50000000000000000000","1.00000000000000000000","4.6666666666666667","0.00000000000000000000","false","false","false"
"476393","8","20","false","2","2","2","2","466.6650000000000000","3.0000000000000000","3.0000000000000000","2487.3728470098","0.184662134380164","2.4666666666666667","0.50000000000000000000","1.00000000000000000000","2.0000000000000000","0.00000000000000000000","true","false","false"
"476436","8","26","false","4","4","4","4","299.5025000000000000","2.2500000000000000","4.5000000000000000","1675.39965759049","0.178759466415134","3.19166666666666665833","0.50000000000000000000","1.00000000000000000000","3.0000000000000000","0.00000000000000000000","true","true","false"
"476535","8","17","false","4","3","4","4","448.0525000000000000","5.0000000000000000","0.66666666666666666667","2381.78422489627","0.171672911538665","2.03333333333333332083","0.75000000000000000000","1.00000000000000000000","2.3333333333333333","0.00000000000000000000","false","true","false"
"476665","8","18","false","6","6","6","9","608.1683333333333333","2.8333333333333333","2.6666666666666667","1670.23834931174","0.179043808635404","2.21458333333333332083","0.66666666666666666667","1.5000000000000000","3.0000000000000000","0.00000000000000000000","true","false","false"
"476714","8","26","false","3","3","3","4","382.5533333333333333","0.33333333333333333333","2.0000000000000000","1670.05161579253","0.177967671472462","3.18958333333333332083","0.66666666666666666667","1.3333333333333333","3.3333333333333333","0.00000000000000000000","false","false","false"
"476916","8","14","true","0","0","0","","","","","","","1.67083333333333333750","","","","0.00000000000000000000","false","true","false"
"476956","8","12","false","3","3","2","2","482.7600000000000000","3.0000000000000000","2.5000000000000000","2827.16102956383","0.16575407878422","1.41666666666666666667","0.00000000000000000000","1.00000000000000000000","2.3333333333333333","0.00000000000000000000","false","false","false"
"477285","8","12","false","2","2","2","2","316.2800000000000000","5.0000000000000000","4.5000000000000000","1921.75383179216","0.152906641217117","1.44791666666666667083","0.50000000000000000000","1.00000000000000000000","2.5000000000000000","0.00000000000000000000","true","false","false"
"477316","8","23","false","4","4","3","3","544.0900000000000000","0.33333333333333333333","2.3333333333333333","2981.42948108989","0.180942593249174","2.89583333333333334583","0.66666666666666666667","1.00000000000000000000","3.2500000000000000","0.00000000000000000000","false","false","false"
"477730","8","23","false","5","5","5","6","697.1420000000000000","4.4000000000000000","2.8000000000000000","3340.31186702322","0.167068870842519","2.86249999999999999583","0.00000000000000000000","1.2000000000000000","4.6000000000000000","0.00000000000000000000","false","false","false"
"477805","8","16","false","1","1","0","","","","","","","1.89166666666666667083","","","10.0000000000000000","0.00000000000000000000","false","false","false"
"478003","10","12","false","3","2","3","3","471.1800000000000000","3.0000000000000000","2.3333333333333333","2672.54105089382","0.180306782856015","1.53500000000000000333","0.33333333333333333333","1.00000000000000000000","2.0000000000000000","0.00000000000000000000","true","false","false"
"478146","8","41","false","3","2","2","3","648.2700000000000000","4.0000000000000000","1.6666666666666667","2041.32941831526","0.187394219620391","16.94791666666666666250","1.3333333333333333","1.6666666666666667","4.0000000000000000","0.00000000000000000000","true","false","false"
"478188","8","11","false","3","3","2","2","301.4650000000000000","0.50000000000000000000","3.5000000000000000","1770.19261180767","0.167812196933105","1.33541666666666667500","1.00000000000000000000","1.00000000000000000000","3.6666666666666667","0.00000000000000000000","false","false","false"
"478228","8","11","false","2","2","1","2","328.9800000000000000","2.0000000000000000","4.0000000000000000","927.015533096907","0.177440392450042","1.35416666666666667083","0.00000000000000000000","2.0000000000000000","6.5000000000000000","0.00000000000000000000","true","false","false"
"478291","8","17","false","2","2","2","2","401.1600000000000000","2.5000000000000000","2.5000000000000000","2167.35186925758","0.177680944691783","2.09166666666666666667","1.00000000000000000000","1.00000000000000000000","1.5000000000000000","0.00000000000000000000","true","true","false"
"478533","8","12","false","1","1","1","1","445.6600000000000000","6.0000000000000000","4.0000000000000000","2798.60674769116","0.159243523716816","1.42916666666666666667","0.00000000000000000000","1.00000000000000000000","5.0000000000000000","0.00000000000000000000","true","false","false"
"478760","8","59","false","2","1","1","2","5895.1800000000000000","0.00000000000000000000","3.0000000000000000","15610.7436144581","0.188818039216918","19.43355842500000000833","1.00000000000000000000","2.0000000000000000","1.00000000000000000000","0.00000000000000000000","false","false","false"
"478801","10","16","false","3","3","3","3","318.0733333333333333","2.6666666666666667","3.3333333333333333","1761.41400456557","0.180446190205552","1.92833333333333333667","0.66666666666666666667","1.00000000000000000000","2.6666666666666667","0.00000000000000000000","true","false","false"
"478834","8","12","true","0","0","0","","","","","","","1.43958333333333334167","","","","0.00000000000000000000","false","true","false"
"479071","9","17","false","5","5","4","4","347.1500000000000000","4.0000000000000000","3.0000000000000000","1933.11233682015","0.178281125469855","2.15925925925925925185","0.50000000000000000000","1.00000000000000000000","2.2000000000000000","0.00000000000000000000","false","false","false"
"479101","8","22","false","1","1","1","1","128.6300000000000000","6.0000000000000000","1.00000000000000000000","688.320329601037","0.186875201077609","2.72500000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","false","true","false"
"479254","8","15","false","3","3","3","3","256.0833333333333333","4.3333333333333333","3.3333333333333333","1431.34859637043","0.186544238735593","1.92708333333333332500","0.33333333333333333333","1.00000000000000000000","2.3333333333333333","0.00000000000000000000","true","false","false"
"479524","9","28","false","1","1","1","2","4841.6800000000000000","5.0000000000000000","1.00000000000000000000","22097.9977032053","0.109550196923446","14.50925925925925925926","1.00000000000000000000","2.0000000000000000","8.0000000000000000","0.00000000000000000000","false","false","false"
"479785","8","6","true","0","0","0","","","","","","","0.71250000000000000000","","","","0.00000000000000000000","true","true","false"
"480186","8","26","true","0","0","0","","","","","","","3.25416666666666667083","","","","0.00000000000000000000","false","false","false"
"480313","8","49","false","3","3","3","3","139.0675000000000000","2.0000000000000000","2.7500000000000000","777.696577250606","0.176121944379548","18.01041666666666667083","0.75000000000000000000","1.00000000000000000000","1.5000000000000000","0.00000000000000000000","true","false","false"
"480331","8","13","false","3","3","3","3","238.2666666666666667","1.6666666666666667","3.0000000000000000","1624.78066886794","0.143589288374028","1.56666666666666666250","0.33333333333333333333","1.00000000000000000000","2.6666666666666667","0.00000000000000000000","true","false","false"
"480690","8","20","false","4","4","4","4","212.1475000000000000","1.5000000000000000","1.7500000000000000","1184.77514230502","0.181518619019627","2.44999999999999999167","0.50000000000000000000","1.00000000000000000000","2.5000000000000000","0.00000000000000000000","false","false","false"
"480796","8","11","false","3","3","2","2","790.6050000000000000","3.5000000000000000","0.00000000000000000000","3828.42113340498","0.208115605013361","1.44166666666666667083","0.50000000000000000000","1.00000000000000000000","4.0000000000000000","0.00000000000000000000","false","true","false"
"480877","8","15","false","4","3","4","5","287.5675000000000000","2.7500000000000000","2.7500000000000000","1446.43690808931","0.171606605724567","1.84166666666666665833","1.00000000000000000000","1.2500000000000000","2.0000000000000000","0.00000000000000000000","true","false","false"
"480975","8","9","true","0","0","0","","","","","","","1.07291666666666665417","","","","0.00000000000000000000","true","false","true"
"481245","9","12","false","2","2","2","2","427.1800000000000000","2.5000000000000000","1.5000000000000000","2515.78689219712","0.171165599878519","1.42407407407407407778","0.00000000000000000000","1.00000000000000000000","8.5000000000000000","0.00000000000000000000","false","false","false"
"481292","8","17","false","4","3","4","4","423.8075000000000000","2.7500000000000000","1.7500000000000000","2918.66157164703","0.152769194462637","2.1125000000000000","1.00000000000000000000","1.00000000000000000000","1.6666666666666667","0.00000000000000000000","false","false","false"
"481554","9","15","false","5","5","5","6","915.3260000000000000","3.2000000000000000","2.2000000000000000","3999.03343638581","0.206291690182457","1.86481481481481481111","0.60000000000000000000","1.2000000000000000","4.0000000000000000","0.00000000000000000000","true","false","false"
"481772","8","20","false","3","2","1","1","99.9200000000000000","5.0000000000000000","3.0000000000000000","537.615607551709","0.185857699435167","2.42291666666666665833","1.00000000000000000000","1.00000000000000000000","17.0000000000000000","0.00000000000000000000","false","false","false"
"481781","9","9","true","0","0","0","","","","","","","1.08333333333333333704","","","","0.00000000000000000000","false","false","true"
"482264","8","16","false","4","4","3","3","278.3766666666666667","2.3333333333333333","3.3333333333333333","1598.54380284825","0.175570612976321","1.95416666666666665417","0.66666666666666666667","1.00000000000000000000","4.5000000000000000","0.00000000000000000000","true","true","false"
"482335","9","10","false","1","1","0","","","","","","","1.25740740740740740741","","","2.0000000000000000","0.00000000000000000000","false","false","false"
"482424","9","17","false","4","4","3","4","422.1866666666666667","2.6666666666666667","3.0000000000000000","1971.85535026919","0.187543453789601","2.13888888888888888889","0.66666666666666666667","1.3333333333333333","3.0000000000000000","0.00000000000000000000","false","false","false"
"482548","8","17","false","4","3","4","5","2056.8800000000000000","2.4000000000000000","2.4000000000000000","8874.7902961568","0.150991800603719","3.22291666666666666667","0.80000000000000000000","1.4000000000000000","3.6666666666666667","0.00000000000000000000","false","true","false"
"482602","8","25","false","4","2","4","7","306.4950000000000000","3.5000000000000000","3.5000000000000000","925.797322041486","0.18433032666172","3.08124999999999999167","0.50000000000000000000","1.7500000000000000","2.5000000000000000","0.00000000000000000000","false","false","false"
"482630","8","23","false","2","2","2","2","326.1900000000000000","2.0000000000000000","4.5000000000000000","1761.4641836085","0.193134216559409","2.90833333333333333333","0.50000000000000000000","1.00000000000000000000","2.0000000000000000","0.00000000000000000000","false","false","false"
"482744","8","16","false","3","3","3","3","287.0833333333333333","3.0000000000000000","2.3333333333333333","1745.93427156816","0.169096416804039","1.97083333333333333750","1.00000000000000000000","1.00000000000000000000","3.6666666666666667","0.00000000000000000000","false","false","false"
"482811","8","37","false","1","0","1","1","2091.6700000000000000","3.0000000000000000","2.0000000000000000","21635.924517774","0.096675785602861","16.49166666666666667083","1.00000000000000000000","1.00000000000000000000","","0.00000000000000000000","false","false","true"
"483224","8","22","false","3","1","3","3","335.3133333333333333","2.0000000000000000","2.3333333333333333","1737.55434628419","0.192019713486026","2.77500000000000001250","0.33333333333333333333","1.00000000000000000000","9.0000000000000000","0.00000000000000000000","false","false","false"
"483480","8","16","false","5","5","3","3","219.2766666666666667","3.0000000000000000","2.5000000000000000","1677.5977187734","0.154019750619156","2.00000000000000000000","0.66666666666666666667","1.00000000000000000000","3.2000000000000000","0.00000000000000000000","true","true","false"
"483483","8","15","false","2","2","2","2","137.9050000000000000","2.5000000000000000","2.0000000000000000","753.0965406897","0.172378536747354","1.92291666666666666667","0.50000000000000000000","1.00000000000000000000","2.0000000000000000","0.00000000000000000000","true","true","false"
"483525","8","21","false","1","1","1","1","360.8100000000000000","1.00000000000000000000","5.0000000000000000","2217.24982429362","0.162728618149715","2.6437500000000000","1.00000000000000000000","1.00000000000000000000","3.0000000000000000","0.00000000000000000000","true","true","false"
"483603","8","17","false","4","3","4","6","339.7825000000000000","3.5000000000000000","3.2500000000000000","1372.98635415203","0.176821661688164","2.12500000000000000000","0.00000000000000000000","1.5000000000000000","1.3333333333333333","0.00000000000000000000","false","false","false"
"483928","8","22","false","5","5","5","6","276.7540000000000000","4.2000000000000000","2.4000000000000000","1396.60785177775","0.179047561243242","2.69791666666666666250","0.40000000000000000000","1.2000000000000000","3.0000000000000000","0.00000000000000000000","false","false","false"
"483982","8","11","false","2","2","2","2","256.8650000000000000","1.5000000000000000","3.5000000000000000","1447.72803228807","0.177685178945598","1.41666666666666667500","0.50000000000000000000","1.00000000000000000000","4.5000000000000000","0.00000000000000000000","false","false","false"
"484249","8","13","false","3","3","3","3","414.8966666666666667","4.0000000000000000","3.6666666666666667","2085.39873223106","0.199337172767071","1.62708333333333333333","0.00000000000000000000","1.00000000000000000000","8.3333333333333333","0.00000000000000000000","true","false","false"
"484418","8","16","false","3","3","3","3","437.4866666666666667","3.3333333333333333","3.3333333333333333","2224.61668755743","0.190033243886539","1.91875000000000000417","0.66666666666666666667","1.00000000000000000000","4.3333333333333333","0.00000000000000000000","true","false","false"
"484987","8","19","false","4","4","4","5","282.8825000000000000","1.00000000000000000000","3.0000000000000000","1552.85269053265","0.157965159120915","2.35416666666666666667","0.75000000000000000000","1.2500000000000000","4.7500000000000000","0.00000000000000000000","false","false","false"
"485149","9","14","false","3","3","3","3","265.9433333333333333","2.6666666666666667","2.6666666666666667","1479.53750031587","0.179246896312183","1.77407407407407407407","0.33333333333333333333","1.00000000000000000000","1.6666666666666667","0.00000000000000000000","false","false","false"
"485260","8","15","false","2","2","2","2","325.4800000000000000","5.0000000000000000","2.0000000000000000","1840.12055923218","0.176453872527527","1.84166666666666666667","0.50000000000000000000","1.00000000000000000000","3.0000000000000000","0.00000000000000000000","true","true","false"
"485393","8","35","false","1","1","1","1","1799.1500000000000000","1.00000000000000000000","4.0000000000000000","9191.28207340573","0.195745270967769","16.18125000000000000000","0.00000000000000000000","1.00000000000000000000","15.0000000000000000","0.00000000000000000000","false","false","false"
"485505","8","11","false","2","2","2","3","162.3100000000000000","4.5000000000000000","6.0000000000000000","922.267117958276","0.131923347757305","1.32708333333333333333","1.00000000000000000000","1.5000000000000000","3.0000000000000000","0.00000000000000000000","false","false","false"
"485518","8","23","true","0","0","0","","","","","","","2.84583333333333333750","","","","0.00000000000000000000","false","false","false"
"485536","9","9","true","0","0","0","","","","","","","1.17592592592592592593","","","","0.00000000000000000000","true","true","false"
"485544","8","23","false","8","7","8","15","935.2150000000000000","3.5000000000000000","2.5000000000000000","2751.10899360777","0.171746709348257","2.8791666666666667","0.37500000000000000000","1.8750000000000000","4.4285714285714286","0.00000000000000000000","true","false","false"
"485591","8","14","false","4","4","3","3","425.5966666666666667","2.3333333333333333","2.3333333333333333","2312.86447799131","0.184331602555174","1.69583333333333332083","0.00000000000000000000","1.00000000000000000000","3.2500000000000000","0.00000000000000000000","true","false","false"
"485658","8","73","false","3","3","3","3","424.9950000000000000","3.0000000000000000","2.0000000000000000","2651.28627920546","0.167022492937018","20.8645833333333334","1.00000000000000000000","1.00000000000000000000","2.0000000000000000","0.00000000000000000000","false","false","false"
"485780","8","20","false","3","3","2","2","247.3000000000000000","5.0000000000000000","6.0000000000000000","1624.40583537046","0.13696547764685","2.47083333333333333333","0.50000000000000000000","1.00000000000000000000","5.3333333333333333","0.00000000000000000000","false","true","false"
"485785","8","13","false","3","2","2","2","832.3150000000000000","1.5000000000000000","4.0000000000000000","4022.07403839452","0.203737874481274","1.66874999999999999583","1.00000000000000000000","1.00000000000000000000","3.0000000000000000","0.00000000000000000000","false","false","false"
"485891","8","40","false","2","2","1","1","227.8600000000000000","1.00000000000000000000","4.0000000000000000","1250.56591117193","0.18220551029291","12.56755265624999999583","0.00000000000000000000","1.00000000000000000000","8.6666666666666667","0.00000000000000000000","false","true","false"
"485894","8","14","false","3","3","2","3","359.7350000000000000","2.0000000000000000","2.5000000000000000","1785.12353737862","0.172311053036795","1.76458333333333333333","0.50000000000000000000","1.5000000000000000","5.6666666666666667","0.00000000000000000000","false","true","false"
"486046","8","10","false","1","1","0","","","","","","","1.24375000000000000417","","","11.0000000000000000","0.00000000000000000000","true","false","true"
"486113","8","17","false","2","2","2","2","373.8150000000000000","3.0000000000000000","2.0000000000000000","2348.22530191605","0.163214206018583","2.1541666666666667","0.50000000000000000000","1.00000000000000000000","2.0000000000000000","0.00000000000000000000","true","false","false"
"486191","8","9","false","1","1","0","","","","","","","1.15000000000000000833","","","6.0000000000000000","0.00000000000000000000","true","false","true"
"486270","8","18","false","3","3","2","2","563.0050000000000000","3.5000000000000000","3.0000000000000000","3149.22788379679","0.178732393929779","2.19375000000000000000","0.50000000000000000000","1.00000000000000000000","4.0000000000000000","0.00000000000000000000","false","false","false"
"486366","8","14","false","3","3","1","1","686.3800000000000000","3.0000000000000000","1.00000000000000000000","4300.00270553169","0.159623155380115","1.75416666666666665833","1.00000000000000000000","1.00000000000000000000","4.0000000000000000","0.00000000000000000000","true","false","false"
"486454","8","15","false","3","3","3","3","295.6233333333333333","2.6666666666666667","3.3333333333333333","1690.31866948351","0.171893763114273","1.85833333333333334583","0.00000000000000000000","1.00000000000000000000","2.3333333333333333","0.00000000000000000000","true","true","false"
"486605","8","14","false","1","1","1","1","327.4400000000000000","6.0000000000000000","","3514.92602832782","0.0931570102360804","1.64791666666666666250","0.00000000000000000000","1.00000000000000000000","3.0000000000000000","0.00000000000000000000","false","false","false"
"486671","8","26","false","5","4","5","9","557.7660000000000000","3.4000000000000000","2.2000000000000000","1734.44290277748","0.170771030232673","3.21458333333333332500","0.40000000000000000000","1.8000000000000000","3.2500000000000000","0.00000000000000000000","true","true","false"
"486751","10","41","false","4","3","4","6","715.7860000000000000","2.8000000000000000","2.4000000000000000","3096.44074252968","0.169732787122758","14.56499999999999999667","0.80000000000000000000","1.4000000000000000","4.0000000000000000","0.00000000000000000000","true","false","false"
"486823","8","19","false","3","2","3","5","973.7333333333333333","4.3333333333333333","0.33333333333333333333","2847.48123516144","0.157078751858092","2.38333333333333332917","0.33333333333333333333","1.6666666666666667","2.5000000000000000","0.00000000000000000000","false","false","false"
"487002","8","11","false","1","1","1","1","163.1500000000000000","5.0000000000000000","6.0000000000000000","906.04051332418","0.180069210593484","1.36041666666666667083","0.00000000000000000000","1.00000000000000000000","7.0000000000000000","0.00000000000000000000","false","false","false"
"487036","9","13","false","1","1","1","1","285.5000000000000000","3.0000000000000000","6.0000000000000000","1643.11439521049","0.17375540061739","1.65185185185185184815","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","true","true","false"
"487101","8","18","false","4","4","4","5","479.0125000000000000","1.7500000000000000","4.5000000000000000","2616.04473709519","0.176258846408788","2.28541666666666665833","0.50000000000000000000","1.2500000000000000","2.2500000000000000","0.00000000000000000000","true","false","false"
"487276","8","20","false","4","4","3","3","407.3566666666666667","2.3333333333333333","5.6666666666666667","2493.50481297866","0.166827103098541","2.50833333333333332917","0.66666666666666666667","1.00000000000000000000","4.0000000000000000","0.00000000000000000000","true","false","false"
"487352","8","10","false","2","2","1","1","295.3900000000000000","2.0000000000000000","","3636.74525130903","0.0812237260483603","1.30416666666666666667","0.00000000000000000000","1.00000000000000000000","4.0000000000000000","0.00000000000000000000","false","true","false"
"487453","8","63","false","6","5","6","7","309.9414285714285714","2.7142857142857143","3.0000000000000000","1697.17114816596","0.16251139956381","19.7416666666666667","0.57142857142857142857","1.1428571428571429","5.5000000000000000","0.00000000000000000000","false","false","false"
"487637","8","13","false","3","3","2","2","342.1050000000000000","3.0000000000000000","6.0000000000000000","2565.75318419125","0.128249599885372","1.64375000000000001250","0.50000000000000000000","1.00000000000000000000","3.3333333333333333","0.00000000000000000000","false","true","false"
"487680","9","23","false","3","3","3","4","686.7175000000000000","1.7500000000000000","5.5000000000000000","3132.97478181169","0.174880998995631","4.06713440740740740000","0.25000000000000000000","1.2500000000000000","3.5000000000000000","0.00000000000000000000","true","true","false"
"487858","8","13","false","3","3","2","2","479.8500000000000000","2.0000000000000000","3.0000000000000000","2524.78464656139","0.188414247387824","1.62500000000000000417","0.50000000000000000000","1.00000000000000000000","3.6666666666666667","0.00000000000000000000","true","false","false"
"487954","9","14","false","4","4","3","4","721.3866666666666667","2.3333333333333333","2.6666666666666667","2825.12522833568","0.195611275335139","1.78518518518518519259","0.66666666666666666667","1.3333333333333333","5.0000000000000000","0.00000000000000000000","false","false","false"
"488099","8","9","true","0","0","0","","","","","","","1.16250000000000000417","","","","0.00000000000000000000","false","false","false"
"488246","8","10","false","1","1","0","","","","","","","1.21250000000000001250","","","5.0000000000000000","0.00000000000000000000","false","false","false"
"488314","8","50","false","4","4","4","4","458.1580000000000000","2.8000000000000000","4.2000000000000000","2648.37424442616","0.17588543812454","18.10833333333333333333","0.60000000000000000000","1.00000000000000000000","2.4000000000000000","0.00000000000000000000","true","false","false"
"488410","8","17","false","3","3","3","3","196.9566666666666667","3.0000000000000000","3.0000000000000000","1081.18402093893","0.181438582821627","2.0645833333333334","0.33333333333333333333","1.00000000000000000000","3.6666666666666667","0.00000000000000000000","true","true","false"
"488430","8","31","false","1","0","1","1","2466.9700000000000000","1.00000000000000000000","0.00000000000000000000","20342.1984010522","0.121273519772199","15.72499999999999999167","0.00000000000000000000","1.00000000000000000000","","0.00000000000000000000","false","false","false"
"488462","8","14","false","5","5","4","4","157.9525000000000000","3.7500000000000000","4.3333333333333333","1276.17730311448","0.160976274004698","1.67500000000000000417","0.25000000000000000000","1.00000000000000000000","2.6000000000000000","0.00000000000000000000","true","false","false"
"488529","8","14","false","3","3","3","5","640.7633333333333333","0.33333333333333333333","4.0000000000000000","2294.5976657056","0.171953327033528","1.67916666666666666250","0.33333333333333333333","1.6666666666666667","2.3333333333333333","0.00000000000000000000","true","true","false"
"488539","8","12","true","0","0","0","","","","","","","1.50208333333333332917","","","","0.00000000000000000000","true","false","false"
"488672","8","20","false","4","4","3","4","386.6800000000000000","5.6666666666666667","2.0000000000000000","1746.27242345171","0.177941537244979","2.4604166666666667","0.66666666666666666667","1.3333333333333333","4.5000000000000000","0.00000000000000000000","true","false","false"
"488827","8","20","false","6","4","6","7","191.1300000000000000","2.6666666666666667","3.5000000000000000","1077.48130199107","0.176151655109808","2.48333333333333332917","0.33333333333333333333","1.1666666666666667","3.0000000000000000","0.00000000000000000000","false","false","false"
"488865","8","13","false","3","3","3","3","191.7000000000000000","1.3333333333333333","3.3333333333333333","1004.83849783967","0.187412194309323","1.53749999999999999583","1.00000000000000000000","1.00000000000000000000","3.6666666666666667","0.00000000000000000000","false","false","false"
"488870","9","50","false","3","3","2","2","689.7450000000000000","4.0000000000000000","2.0000000000000000","3702.78279960987","0.187539263119706","16.74629629629629629259","1.00000000000000000000","1.00000000000000000000","11.7500000000000000","0.00000000000000000000","true","true","false"
"488918","8","20","false","6","5","6","8","565.3433333333333333","2.3333333333333333","4.1666666666666667","2187.18708861587","0.174483809203993","2.47083333333333331667","0.50000000000000000000","1.3333333333333333","3.6000000000000000","0.00000000000000000000","false","false","false"
"488974","8","15","false","3","2","3","3","150.9500000000000000","3.3333333333333333","2.0000000000000000","1498.52479572338","0.115435485151988","1.82083333333333332500","0.66666666666666666667","1.00000000000000000000","2.5000000000000000","0.00000000000000000000","false","false","false"
"489096","8","15","false","3","3","3","4","739.8266666666666667","3.3333333333333333","1.00000000000000000000","2738.92925813471","0.18023385032715","1.87291666666666666250","0.00000000000000000000","1.3333333333333333","1.6666666666666667","0.00000000000000000000","false","false","false"
"489131","8","8","true","0","0","0","","","","","","","0.98541666666666665833","","","","0.00000000000000000000","false","false","false"
